Crime_ID,Crime_Type,Date,Time,Location_ID,Officer_ID,Status
1032,Assault,2024-02-11,06:00,7,25,Unsolved
1033,Theft,2024-02-11,21:00,4,75,Solved
1034,Fraud,2024-07-26,16:00,4,40,Solved
1035,Assault,2024-02-14,08:00,2,73,Solved
1036,Fraud,2024-12-22,12:00,5,88,Unsolved
1037,Robbery,2024-04-24,13:00,5,7,Solved
1038,Theft,2024-10-16,19:00,6,34,Solved
1039,Cybercrime,2024-01-16,14:00,3,52,Unsolved
1040,Robbery,2024-01-28,03:00,4,84,Solved
1041,Cybercrime,2024-10-20,16:00,3,23,Solved
1042,Theft,2024-05-13,22:00,7,17,Unsolved
1043,Burglary,2024-11-16,09:00,2,16,Solved
1044,Theft,2024-02-04,22:00,4,82,Unsolved
1045,Fraud,2024-04-21,01:00,4,70,Unsolved
1046,Fraud,2024-10-25,02:00,8,70,Solved
1047,Robbery,2024-03-28,16:00,8,66,Solved
1048,Fraud,2024-10-27,14:00,2,78,Solved
1049,Fraud,2024-04-14,22:00,7,64,Unsolved
1050,Assault,2024-08-06,19:00,5,56,Unsolved
1051,Cybercrime,2024-10-25,10:00,4,97,Unsolved
1052,Cybercrime,2024-05-05,09:00,5,70,Solved
1053,Theft,2024-09-02,19:00,7,52,Solved
1054,Fraud,2024-06-29,14:00,5,55,Solved
1055,Robbery,2024-03-29,21:00,3,10,Solved
1056,Cybercrime,2024-12-02,18:00,2,17,Unsolved
1057,Fraud,2024-09-15,08:00,6,53,Unsolved
1058,Burglary,2024-03-05,07:00,8,26,Unsolved
1059,Cybercrime,2024-03-14,11:00,6,22,Solved
1060,Assault,2024-04-11,11:00,8,58,Unsolved
1061,Fraud,2024-08-11,09:00,4,26,Solved
1062,Robbery,2024-06-08,08:00,7,50,Unsolved
1063,Cybercrime,2024-02-01,19:00,7,52,Unsolved
1064,Cybercrime,2024-10-22,15:00,5,47,Solved
1065,Fraud,2024-01-15,16:00,7,95,Solved
1066,Burglary,2024-01-03,05:00,5,90,Solved
1067,Robbery,2024-02-17,03:00,1,33,Unsolved
1068,Assault,2024-02-05,00:00,8,38,Solved
1069,Cybercrime,2024-02-02,16:00,5,39,Solved
1070,Cybercrime,2024-02-02,04:00,1,4,Unsolved
1071,Fraud,2024-10-25,19:00,2,3,Unsolved
1072,Theft,2024-09-02,13:00,3,38,Unsolved
1073,Burglary,2024-12-05,04:00,3,6,Unsolved
1074,Fraud,2024-06-05,14:00,1,7,Unsolved
1075,Assault,2024-08-07,13:00,5,63,Unsolved
1076,Theft,2024-01-12,04:00,4,87,Solved
1077,Theft,2024-12-29,05:00,7,90,Unsolved
1078,Theft,2024-06-15,02:00,8,44,Solved
1079,Robbery,2024-01-17,09:00,2,25,Unsolved
1080,Robbery,2024-07-03,11:00,8,95,Unsolved
1081,Fraud,2024-09-07,23:00,5,67,Unsolved
1082,Theft,2024-05-17,10:00,3,36,Unsolved
1083,Cybercrime,2024-07-11,19:00,1,88,Solved
1084,Cybercrime,2024-07-30,09:00,8,87,Solved
1085,Fraud,2024-10-09,14:00,6,64,Solved
1086,Assault,2024-01-03,04:00,7,17,Unsolved
1087,Fraud,2024-02-08,08:00,7,95,Unsolved
1088,Cybercrime,2024-08-01,08:00,2,28,Unsolved
1089,Burglary,2024-12-08,01:00,4,44,Unsolved
1090,Fraud,2024-11-05,12:00,2,11,Unsolved
1091,Fraud,2024-06-08,18:00,3,83,Unsolved
1092,Theft,2024-06-07,22:00,2,45,Solved
1093,Theft,2024-02-06,03:00,7,37,Unsolved
1094,Assault,2024-09-28,19:00,1,8,Solved
1095,Robbery,2024-08-08,21:00,8,77,Solved
1096,Burglary,2024-06-24,07:00,2,43,Solved
1097,Burglary,2024-03-14,11:00,4,44,Solved
1098,Assault,2024-10-27,09:00,7,16,Solved
1099,Cybercrime,2024-01-05,06:00,2,75,Solved
1100,Fraud,2024-11-18,00:00,3,32,Solved
1101,Burglary,2024-02-13,06:00,7,49,Solved
1102,Cybercrime,2024-04-22,06:00,6,87,Unsolved
1103,Fraud,2024-04-13,21:00,4,11,Unsolved
1104,Robbery,2024-08-27,22:00,4,22,Unsolved
1105,Robbery,2024-10-01,20:00,4,92,Solved
1106,Burglary,2024-04-22,19:00,7,24,Unsolved
1107,Cybercrime,2024-02-29,11:00,2,45,Solved
1108,Fraud,2024-12-12,20:00,3,25,Unsolved
1109,Cybercrime,2024-10-12,10:00,5,27,Unsolved
1110,Assault,2024-05-17,00:00,4,86,Solved
1111,Burglary,2024-08-06,18:00,8,27,Solved
1112,Theft,2024-08-16,04:00,7,43,Unsolved
1113,Robbery,2024-09-21,10:00,4,97,Unsolved
1114,Burglary,2024-12-13,17:00,6,18,Solved
1115,Cybercrime,2024-05-22,21:00,7,76,Solved
1116,Theft,2024-03-28,10:00,2,18,Solved
1117,Fraud,2024-03-13,15:00,3,100,Solved
1118,Fraud,2024-06-18,07:00,5,43,Solved
1119,Assault,2024-01-31,22:00,1,53,Unsolved
1120,Assault,2024-06-16,04:00,2,54,Unsolved
1121,Robbery,2024-10-16,07:00,8,74,Unsolved
1122,Burglary,2024-03-15,04:00,1,88,Unsolved
1123,Fraud,2024-09-05,19:00,3,97,Solved
1124,Cybercrime,2024-01-20,13:00,1,41,Solved
1125,Assault,2024-04-19,12:00,2,7,Unsolved
1126,Assault,2024-12-26,19:00,8,1,Solved
1127,Theft,2024-09-10,12:00,3,4,Solved
1128,Burglary,2024-08-22,19:00,5,80,Solved
1129,Assault,2024-12-19,20:00,4,94,Solved
1130,Burglary,2024-11-16,04:00,6,33,Unsolved
1131,Cybercrime,2024-05-08,09:00,6,35,Unsolved
1132,Cybercrime,2024-04-23,22:00,2,28,Solved
1133,Burglary,2024-08-17,19:00,5,13,Solved
1134,Assault,2024-03-10,14:00,2,84,Solved
1135,Burglary,2024-06-27,11:00,5,94,Unsolved
1136,Burglary,2024-05-03,21:00,1,91,Solved
1137,Theft,2024-01-19,10:00,1,6,Solved
1138,Fraud,2024-12-23,04:00,2,58,Solved
1139,Robbery,2024-03-09,10:00,5,51,Solved
1140,Cybercrime,2024-07-14,20:00,6,35,Solved
1141,Assault,2024-04-17,03:00,3,86,Unsolved
1142,Theft,2024-03-15,23:00,6,45,Solved
1143,Assault,2024-11-21,08:00,8,96,Solved
1144,Fraud,2024-07-02,13:00,3,28,Solved
1145,Cybercrime,2024-03-06,00:00,1,71,Solved
1146,Theft,2024-07-28,22:00,1,90,Solved
1147,Burglary,2024-04-18,06:00,7,18,Unsolved
1148,Burglary,2024-11-02,15:00,2,49,Solved
1149,Cybercrime,2024-06-25,15:00,3,66,Solved
1150,Burglary,2024-04-28,05:00,7,20,Unsolved
1151,Assault,2024-09-17,14:00,7,64,Unsolved
1152,Theft,2024-02-20,10:00,8,27,Unsolved
1153,Fraud,2024-07-03,07:00,4,33,Unsolved
1154,Cybercrime,2024-06-15,18:00,5,2,Solved
1155,Fraud,2024-05-18,17:00,8,85,Solved
1156,Burglary,2024-08-10,14:00,5,16,Solved
1157,Fraud,2024-09-02,05:00,4,79,Unsolved
1158,Burglary,2024-06-01,23:00,1,83,Solved
1159,Cybercrime,2024-06-16,12:00,7,56,Unsolved
1160,Theft,2024-02-28,23:00,2,53,Solved
1161,Fraud,2024-07-02,09:00,6,57,Unsolved
1162,Fraud,2024-01-01,21:00,7,23,Unsolved
1163,Theft,2024-02-08,03:00,6,58,Solved
1164,Robbery,2024-03-26,18:00,5,100,Solved
1165,Fraud,2024-08-11,17:00,4,76,Unsolved
1166,Theft,2024-07-20,20:00,5,64,Solved
1167,Cybercrime,2024-11-01,20:00,8,100,Solved
1168,Fraud,2024-11-07,16:00,5,32,Unsolved
1169,Burglary,2024-09-19,19:00,6,44,Unsolved
1170,Burglary,2024-10-12,06:00,1,96,Solved
1171,Theft,2024-04-15,01:00,8,35,Solved
1172,Fraud,2024-06-05,22:00,5,76,Unsolved
1173,Robbery,2024-02-11,16:00,5,97,Unsolved
1174,Theft,2024-04-13,02:00,1,57,Solved
1175,Theft,2024-08-08,22:00,6,2,Unsolved
1176,Fraud,2024-01-25,17:00,3,50,Unsolved
1177,Assault,2024-04-20,07:00,4,86,Unsolved
1178,Fraud,2024-08-05,18:00,8,41,Unsolved
1179,Robbery,2024-07-16,10:00,6,65,Solved
1180,Fraud,2024-05-23,14:00,5,51,Unsolved
1181,Cybercrime,2024-08-15,17:00,4,57,Solved
1182,Theft,2024-02-16,07:00,2,33,Solved
1183,Burglary,2024-10-27,20:00,1,63,Solved
1184,Robbery,2024-10-02,22:00,5,85,Unsolved
1185,Theft,2024-03-24,14:00,7,24,Solved
1186,Fraud,2024-03-15,02:00,8,71,Unsolved
1187,Assault,2024-12-01,18:00,1,89,Unsolved
1188,Theft,2024-10-27,16:00,1,42,Unsolved
1189,Assault,2024-08-14,11:00,3,39,Solved
1190,Robbery,2024-08-31,15:00,6,27,Unsolved
1191,Theft,2024-05-20,11:00,5,2,Solved
1192,Burglary,2024-09-07,13:00,7,1,Unsolved
1193,Assault,2024-02-19,13:00,4,37,Unsolved
1194,Robbery,2024-08-03,06:00,3,37,Solved
1195,Fraud,2024-04-02,00:00,5,42,Unsolved
1196,Robbery,2024-03-19,07:00,5,89,Solved
1197,Assault,2024-04-17,12:00,1,17,Unsolved
1198,Theft,2024-01-03,22:00,7,69,Solved
1199,Assault,2024-11-21,16:00,1,54,Unsolved
1200,Fraud,2024-08-12,09:00,8,22,Unsolved
1201,Cybercrime,2024-05-10,20:00,4,93,Solved
1202,Burglary,2024-10-03,21:00,6,24,Solved
1203,Fraud,2024-02-26,07:00,4,92,Unsolved
1204,Theft,2024-04-15,07:00,8,50,Unsolved
1205,Burglary,2024-02-07,18:00,7,52,Unsolved
1206,Burglary,2024-01-27,00:00,4,70,Unsolved
1207,Robbery,2024-05-29,14:00,7,54,Solved
1208,Assault,2024-09-16,04:00,7,1,Unsolved
1209,Cybercrime,2024-07-09,18:00,4,61,Unsolved
1210,Theft,2024-01-10,03:00,8,13,Solved
1211,Burglary,2024-11-06,21:00,3,20,Solved
1212,Assault,2024-06-05,11:00,7,28,Solved
1213,Assault,2024-09-19,15:00,5,13,Solved
1214,Assault,2024-05-04,18:00,8,88,Solved
1215,Theft,2024-06-21,15:00,2,17,Solved
1216,Fraud,2024-08-27,23:00,5,70,Unsolved
1217,Assault,2024-07-14,17:00,6,97,Solved
1218,Robbery,2024-06-09,22:00,6,90,Solved
1219,Burglary,2024-03-10,10:00,7,33,Solved
1220,Robbery,2024-03-31,01:00,5,95,Unsolved
1221,Assault,2024-01-16,03:00,3,91,Solved
1222,Fraud,2024-11-26,12:00,4,79,Unsolved
1223,Burglary,2024-08-08,11:00,5,7,Solved
1224,Assault,2024-01-17,22:00,4,43,Solved
1225,Burglary,2024-01-24,20:00,6,13,Unsolved
1226,Fraud,2024-04-13,08:00,3,33,Unsolved
1227,Cybercrime,2024-05-23,22:00,8,90,Solved
1228,Robbery,2024-01-05,14:00,8,72,Unsolved
1229,Assault,2024-11-23,15:00,3,75,Solved
1230,Burglary,2024-06-14,06:00,5,91,Solved
1231,Cybercrime,2024-08-29,03:00,2,99,Solved
1232,Theft,2024-03-04,01:00,6,79,Unsolved
1233,Fraud,2024-03-01,13:00,5,36,Unsolved
1234,Robbery,2024-12-03,14:00,1,2,Unsolved
1235,Theft,2024-06-26,05:00,1,30,Solved
1236,Fraud,2024-11-30,14:00,6,92,Unsolved
1237,Burglary,2024-12-26,13:00,1,32,Solved
1238,Assault,2024-09-24,01:00,7,42,Unsolved
1239,Burglary,2024-01-24,15:00,8,42,Unsolved
1240,Theft,2024-03-22,12:00,1,4,Unsolved
1241,Fraud,2024-12-12,13:00,8,66,Solved
1242,Theft,2024-01-13,08:00,1,63,Solved
1243,Robbery,2024-07-03,05:00,7,70,Unsolved
1244,Robbery,2024-01-29,22:00,2,7,Solved
1245,Burglary,2024-10-18,09:00,4,69,Solved
1246,Cybercrime,2024-07-27,06:00,7,7,Unsolved
1247,Cybercrime,2024-05-24,17:00,7,46,Solved
1248,Robbery,2024-05-14,15:00,4,50,Solved
1249,Fraud,2024-01-22,15:00,5,41,Solved
1250,Cybercrime,2024-02-04,16:00,2,52,Solved
1251,Fraud,2024-06-19,14:00,6,89,Unsolved
1252,Fraud,2024-02-05,03:00,2,14,Solved
1253,Theft,2024-08-22,00:00,5,24,Solved
1254,Assault,2024-08-31,18:00,1,42,Solved
1255,Assault,2024-11-27,07:00,3,36,Unsolved
1256,Cybercrime,2024-10-09,03:00,8,19,Solved
1257,Fraud,2024-09-01,00:00,6,70,Unsolved
1258,Cybercrime,2024-11-05,18:00,8,15,Solved
1259,Assault,2024-12-09,15:00,7,61,Solved
1260,Theft,2024-03-15,05:00,3,88,Unsolved
1261,Assault,2024-07-13,08:00,8,67,Solved
1262,Burglary,2024-07-24,03:00,4,23,Unsolved
1263,Burglary,2024-11-12,13:00,1,73,Unsolved
1264,Fraud,2024-02-22,19:00,2,28,Solved
1265,Fraud,2024-11-01,15:00,5,11,Unsolved
1266,Theft,2024-06-13,17:00,2,56,Unsolved
1267,Fraud,2024-08-11,08:00,1,21,Unsolved
1268,Burglary,2024-06-24,03:00,3,71,Solved
1269,Fraud,2024-07-16,01:00,1,26,Unsolved
1270,Fraud,2024-02-04,21:00,8,95,Solved
1271,Burglary,2024-10-15,02:00,6,25,Solved
1272,Robbery,2024-10-30,02:00,6,88,Solved
1273,Burglary,2024-05-26,21:00,5,13,Solved
1274,Robbery,2024-12-13,06:00,6,70,Unsolved
1275,Robbery,2024-04-01,02:00,6,19,Solved
1276,Cybercrime,2024-07-20,13:00,3,45,Solved
1277,Robbery,2024-04-14,17:00,3,12,Unsolved
1278,Fraud,2024-12-03,01:00,4,47,Unsolved
1279,Cybercrime,2024-01-13,08:00,8,15,Solved
1280,Fraud,2024-02-27,09:00,4,51,Unsolved
1281,Cybercrime,2024-11-22,12:00,6,76,Solved
1282,Theft,2024-01-03,05:00,6,65,Unsolved
1283,Assault,2024-10-17,12:00,6,88,Solved
1284,Robbery,2024-09-03,09:00,2,30,Unsolved
1285,Burglary,2024-03-21,09:00,3,64,Solved
1286,Robbery,2024-03-07,18:00,2,67,Unsolved
1287,Fraud,2024-08-26,09:00,6,8,Unsolved
1288,Fraud,2024-03-12,13:00,5,1,Unsolved
1289,Cybercrime,2024-08-25,07:00,5,18,Unsolved
1290,Assault,2024-09-27,00:00,3,46,Unsolved
1291,Robbery,2024-12-28,15:00,2,61,Solved
1292,Robbery,2024-02-28,02:00,7,11,Unsolved
1293,Robbery,2024-06-22,09:00,4,39,Unsolved
1294,Assault,2024-09-02,13:00,7,53,Solved
1295,Burglary,2024-03-23,12:00,3,10,Unsolved
1296,Burglary,2024-02-22,16:00,1,13,Solved
1297,Theft,2024-08-30,13:00,1,42,Solved
1298,Assault,2024-04-15,09:00,4,24,Solved
1299,Robbery,2024-06-02,11:00,2,71,Unsolved
1300,Robbery,2024-02-17,01:00,4,58,Solved
1301,Theft,2024-06-16,00:00,1,76,Solved
1302,Theft,2024-10-28,09:00,6,24,Solved
1303,Cybercrime,2024-10-27,12:00,7,55,Solved
1304,Cybercrime,2024-12-10,04:00,4,91,Solved
1305,Burglary,2024-03-24,07:00,6,2,Solved
1306,Fraud,2024-11-20,22:00,5,51,Solved
1307,Robbery,2024-11-22,11:00,2,75,Solved
1308,Fraud,2024-06-12,20:00,4,9,Unsolved
1309,Cybercrime,2024-10-17,04:00,7,65,Solved
1310,Theft,2024-01-25,16:00,8,70,Unsolved
1311,Burglary,2024-03-02,12:00,6,76,Unsolved
1312,Burglary,2024-04-24,08:00,2,97,Solved
1313,Assault,2024-05-28,23:00,2,87,Solved
1314,Fraud,2024-03-13,00:00,7,14,Unsolved
1315,Theft,2024-02-25,01:00,5,29,Unsolved
1316,Cybercrime,2024-01-16,15:00,6,62,Solved
1317,Fraud,2024-10-24,11:00,1,78,Solved
1318,Robbery,2024-07-10,09:00,2,98,Solved
1319,Assault,2024-06-04,17:00,1,30,Unsolved
1320,Fraud,2024-12-18,22:00,4,64,Solved
1321,Robbery,2024-12-04,01:00,3,57,Solved
1322,Theft,2024-03-30,05:00,6,86,Solved
1323,Robbery,2024-03-12,04:00,1,63,Unsolved
1324,Fraud,2024-11-25,12:00,5,97,Solved
1325,Robbery,2024-04-06,12:00,7,8,Unsolved
1326,Assault,2024-07-07,05:00,5,28,Unsolved
1327,Burglary,2024-07-26,20:00,4,63,Unsolved
1328,Assault,2024-09-03,03:00,8,74,Solved
1329,Cybercrime,2024-05-01,21:00,2,18,Unsolved
1330,Robbery,2024-05-15,09:00,4,86,Solved
1331,Theft,2024-06-14,17:00,8,86,Solved
1332,Fraud,2024-03-16,12:00,6,93,Solved
1333,Fraud,2024-03-14,21:00,8,61,Unsolved
1334,Burglary,2024-03-04,20:00,4,31,Unsolved
1335,Robbery,2024-11-09,18:00,8,20,Solved
1336,Theft,2024-11-16,19:00,4,8,Unsolved
1337,Cybercrime,2024-02-09,01:00,5,3,Solved
1338,Robbery,2024-04-25,09:00,8,44,Solved
1339,Robbery,2024-01-15,15:00,7,59,Unsolved
1340,Robbery,2024-10-05,00:00,7,17,Solved
1341,Robbery,2024-06-03,06:00,4,49,Solved
1342,Fraud,2024-01-16,18:00,4,29,Solved
1343,Burglary,2024-03-22,23:00,1,63,Unsolved
1344,Fraud,2024-05-06,02:00,5,99,Unsolved
1345,Robbery,2024-09-10,06:00,1,7,Solved
1346,Robbery,2024-06-03,09:00,2,75,Unsolved
1347,Burglary,2024-03-29,06:00,5,60,Solved
1348,Theft,2024-06-09,19:00,5,53,Unsolved
1349,Fraud,2024-04-17,07:00,5,9,Solved
1350,Burglary,2024-06-02,22:00,2,5,Unsolved
1351,Cybercrime,2024-12-20,03:00,3,44,Solved
1352,Assault,2024-11-04,15:00,7,75,Unsolved
1353,Theft,2024-03-01,22:00,5,51,Unsolved
1354,Assault,2024-11-29,23:00,1,96,Solved
1355,Burglary,2024-01-06,23:00,7,22,Solved
1356,Theft,2024-09-12,11:00,4,11,Unsolved
1357,Robbery,2024-04-27,20:00,4,65,Solved
1358,Burglary,2024-10-29,01:00,4,67,Unsolved
1359,Robbery,2024-08-17,09:00,7,69,Unsolved
1360,Burglary,2024-11-16,12:00,3,52,Solved
1361,Theft,2024-08-31,16:00,7,91,Solved
1362,Theft,2024-09-23,23:00,1,96,Solved
1363,Theft,2024-08-13,00:00,8,6,Unsolved
1364,Cybercrime,2024-09-14,07:00,4,37,Solved
1365,Robbery,2024-02-26,17:00,7,37,Unsolved
1366,Theft,2024-05-02,00:00,3,44,Solved
1367,Theft,2024-04-01,12:00,7,66,Unsolved
1368,Burglary,2024-11-08,20:00,7,68,Unsolved
1369,Burglary,2024-10-04,06:00,5,26,Solved
1370,Fraud,2024-06-14,05:00,1,28,Solved
1371,Assault,2024-11-26,12:00,2,3,Solved
1372,Fraud,2024-08-08,05:00,1,47,Unsolved
1373,Robbery,2024-09-27,05:00,3,27,Unsolved
1374,Fraud,2024-05-22,19:00,4,78,Unsolved
1375,Cybercrime,2024-06-22,20:00,2,45,Solved
1376,Robbery,2024-03-27,19:00,4,79,Solved
1377,Burglary,2024-12-05,11:00,8,84,Solved
1378,Theft,2024-03-18,23:00,1,78,Solved
1379,Burglary,2024-07-18,13:00,8,47,Solved
1380,Burglary,2024-04-15,04:00,5,30,Unsolved
1381,Burglary,2024-07-09,13:00,5,49,Solved
1382,Assault,2024-02-12,11:00,6,64,Unsolved
1383,Burglary,2024-05-26,22:00,4,13,Solved
1384,Fraud,2024-11-10,14:00,6,60,Solved
1385,Cybercrime,2024-05-03,04:00,2,46,Unsolved
1386,Theft,2024-03-16,04:00,2,49,Unsolved
1387,Burglary,2024-09-25,02:00,5,67,Unsolved
1388,Robbery,2024-01-29,14:00,5,13,Unsolved
1389,Cybercrime,2024-12-23,09:00,4,45,Solved
1390,Cybercrime,2024-06-22,00:00,8,69,Unsolved
1391,Theft,2024-11-01,18:00,3,64,Solved
1392,Theft,2024-04-30,10:00,2,8,Solved
1393,Robbery,2024-12-16,22:00,4,4,Unsolved
1394,Assault,2024-10-05,23:00,7,30,Solved
1395,Cybercrime,2024-03-17,07:00,6,87,Unsolved
1396,Robbery,2024-07-03,07:00,5,63,Unsolved
1397,Fraud,2024-03-27,04:00,4,63,Solved
1398,Robbery,2024-05-27,15:00,7,36,Solved
1399,Robbery,2024-05-06,07:00,2,8,Unsolved
1400,Theft,2024-09-11,06:00,7,43,Unsolved
1401,Robbery,2024-08-04,16:00,1,56,Solved
1402,Burglary,2024-08-07,17:00,4,76,Solved
1403,Theft,2024-06-17,17:00,7,97,Solved
1404,Theft,2024-04-17,10:00,5,66,Solved
1405,Theft,2024-09-11,17:00,1,88,Unsolved
1406,Theft,2024-04-28,15:00,3,49,Solved
1407,Cybercrime,2024-01-03,11:00,2,2,Solved
1408,Assault,2024-01-09,14:00,2,58,Unsolved
1409,Burglary,2024-07-22,11:00,7,81,Solved
1410,Assault,2024-07-18,21:00,6,53,Unsolved
1411,Fraud,2024-01-30,09:00,6,46,Unsolved
1412,Assault,2024-08-11,23:00,8,96,Unsolved
1413,Cybercrime,2024-11-24,01:00,7,100,Solved
1414,Theft,2024-07-10,14:00,5,22,Solved
1415,Cybercrime,2024-09-26,13:00,8,90,Unsolved
1416,Burglary,2024-10-18,22:00,1,74,Unsolved
1417,Assault,2024-03-02,13:00,3,8,Solved
1418,Assault,2024-06-04,00:00,4,1,Solved
1419,Burglary,2024-05-13,05:00,6,15,Solved
1420,Assault,2024-02-18,06:00,6,34,Unsolved
1421,Cybercrime,2024-06-13,22:00,6,59,Unsolved
1422,Burglary,2024-07-29,19:00,2,79,Unsolved
1423,Fraud,2024-03-08,23:00,2,68,Unsolved
1424,Assault,2024-10-21,01:00,2,48,Solved
1425,Burglary,2024-01-19,21:00,7,54,Solved
1426,Cybercrime,2024-03-12,10:00,5,23,Unsolved
1427,Theft,2024-06-30,10:00,3,95,Solved
1428,Burglary,2024-09-28,15:00,8,58,Solved
1429,Burglary,2024-12-30,10:00,3,18,Unsolved
1430,Theft,2024-02-22,19:00,7,17,Solved
1431,Assault,2024-06-23,19:00,3,7,Solved
1432,Theft,2024-08-13,13:00,5,34,Unsolved
1433,Assault,2024-02-23,22:00,6,95,Unsolved
1434,Cybercrime,2024-01-04,22:00,8,16,Solved
1435,Robbery,2024-06-01,15:00,5,49,Unsolved
1436,Burglary,2024-06-20,14:00,2,53,Solved
1437,Robbery,2024-06-03,03:00,4,95,Solved
1438,Robbery,2024-01-02,06:00,1,18,Unsolved
1439,Fraud,2024-09-11,20:00,3,53,Solved
1440,Theft,2024-09-19,01:00,1,31,Unsolved
1441,Theft,2024-10-01,08:00,4,3,Unsolved
1442,Theft,2024-02-04,18:00,2,38,Solved
1443,Burglary,2024-02-01,11:00,2,51,Solved
1444,Theft,2024-12-02,12:00,5,57,Unsolved
1445,Fraud,2024-12-20,14:00,2,91,Unsolved
1446,Cybercrime,2024-02-21,16:00,2,67,Unsolved
1447,Burglary,2024-02-06,07:00,2,66,Unsolved
1448,Fraud,2024-05-07,06:00,1,87,Solved
1449,Fraud,2024-12-04,08:00,5,6,Unsolved
1450,Burglary,2024-09-11,15:00,2,15,Solved
1451,Assault,2024-05-16,09:00,7,12,Solved
1452,Cybercrime,2024-01-03,12:00,2,43,Unsolved
1453,Assault,2024-10-02,00:00,3,79,Unsolved
1454,Assault,2024-11-14,02:00,7,15,Solved
1455,Robbery,2024-08-10,11:00,1,85,Unsolved
1456,Cybercrime,2024-03-16,18:00,6,1,Unsolved
1457,Assault,2024-10-08,06:00,1,4,Solved
1458,Robbery,2024-07-26,17:00,1,60,Unsolved
1459,Theft,2024-07-09,08:00,1,72,Solved
1460,Cybercrime,2024-12-26,18:00,8,93,Solved
1461,Burglary,2024-07-23,07:00,3,49,Solved
1462,Cybercrime,2024-11-26,12:00,2,10,Solved
1463,Theft,2024-02-17,05:00,3,8,Solved
1464,Theft,2024-03-19,23:00,1,24,Solved
1465,Cybercrime,2024-02-01,13:00,8,23,Unsolved
1466,Theft,2024-09-08,02:00,8,99,Solved
1467,Fraud,2024-02-03,15:00,4,7,Unsolved
1468,Robbery,2024-06-20,07:00,6,33,Solved
1469,Theft,2024-09-11,13:00,8,88,Solved
1470,Robbery,2024-01-10,15:00,8,69,Solved
1471,Robbery,2024-05-07,05:00,1,83,Solved
1472,Cybercrime,2024-08-27,19:00,7,97,Unsolved
1473,Robbery,2024-07-03,09:00,6,12,Unsolved
1474,Assault,2024-08-02,05:00,7,26,Solved
1475,Fraud,2024-02-16,08:00,2,89,Solved
1476,Theft,2024-09-07,05:00,3,94,Solved
1477,Fraud,2024-06-14,15:00,5,96,Unsolved
1478,Burglary,2024-10-19,02:00,4,16,Unsolved
1479,Theft,2024-05-18,05:00,7,94,Unsolved
1480,Fraud,2024-04-13,22:00,5,72,Unsolved
1481,Assault,2024-02-20,09:00,8,80,Solved
1482,Burglary,2024-11-29,11:00,2,68,Solved
1483,Assault,2024-06-22,10:00,2,70,Unsolved
1484,Fraud,2024-02-05,18:00,2,6,Solved
1485,Fraud,2024-01-08,06:00,4,42,Solved
1486,Burglary,2024-08-30,11:00,4,61,Solved
1487,Assault,2024-05-09,13:00,1,86,Solved
1488,Cybercrime,2024-08-18,07:00,3,18,Solved
1489,Fraud,2024-01-04,02:00,8,39,Solved
1490,Fraud,2024-10-29,08:00,4,93,Unsolved
1491,Robbery,2024-07-08,20:00,6,2,Unsolved
1492,Fraud,2024-05-14,17:00,5,16,Solved
1493,Assault,2024-02-06,15:00,6,50,Unsolved
1494,Assault,2024-03-25,06:00,2,24,Solved
1495,Assault,2024-10-31,00:00,2,41,Unsolved
1496,Cybercrime,2024-08-22,02:00,7,36,Unsolved
1497,Robbery,2024-03-22,12:00,4,75,Solved
1498,Theft,2024-05-23,22:00,4,41,Unsolved
1499,Robbery,2024-08-15,00:00,4,36,Unsolved
1500,Fraud,2024-06-20,12:00,4,50,Solved
1501,Burglary,2024-02-27,16:00,7,29,Unsolved
1502,Theft,2024-08-23,14:00,1,87,Solved
1503,Cybercrime,2024-05-05,13:00,7,31,Unsolved
1504,Theft,2024-09-07,23:00,8,40,Solved
1505,Fraud,2024-07-14,00:00,2,16,Solved
1506,Assault,2024-08-26,14:00,5,89,Unsolved
1507,Robbery,2024-02-16,15:00,4,40,Solved
1508,Theft,2024-08-30,18:00,5,34,Solved
1509,Theft,2024-09-15,02:00,8,81,Unsolved
1510,Burglary,2024-09-13,21:00,4,23,Unsolved
1511,Burglary,2024-03-22,20:00,6,65,Unsolved
1512,Robbery,2024-01-19,16:00,5,100,Unsolved
1513,Assault,2024-06-22,06:00,4,87,Solved
1514,Theft,2024-07-12,08:00,2,77,Solved
1515,Theft,2024-04-22,22:00,8,7,Unsolved
1516,Theft,2024-10-10,00:00,2,11,Solved
1517,Theft,2024-08-12,20:00,6,80,Unsolved
1518,Cybercrime,2024-03-24,23:00,8,29,Unsolved
1519,Fraud,2024-01-21,03:00,2,47,Solved
1520,Theft,2024-08-12,05:00,7,24,Unsolved
1521,Robbery,2024-02-13,02:00,1,44,Unsolved
1522,Theft,2024-03-25,07:00,4,62,Solved
1523,Assault,2024-01-12,15:00,6,44,Unsolved
1524,Assault,2024-08-14,18:00,3,65,Solved
1525,Cybercrime,2024-08-06,17:00,4,1,Unsolved
1526,Theft,2024-04-10,18:00,3,75,Solved
1527,Robbery,2024-10-29,20:00,8,97,Solved
1528,Theft,2024-10-20,09:00,5,1,Unsolved
1529,Theft,2024-03-29,04:00,2,100,Unsolved
1530,Assault,2024-06-21,14:00,4,1,Unsolved
1531,Burglary,2024-06-07,15:00,5,32,Unsolved
